Texto;Classe
IMPRESSORA ZT410 BLUETOOTH E 203 DPI;DP EQUIP
IMPRESSORA ZT410 BLUETOOTH E 203 DPI;DP EQUIP
IMPRESSORA ZT410 BLUETOOTH E 203 DPI;DP EQUIP
IMPRESSORA ZT410 BLUETOOTH E 203 DPI;DP EQUIP
IMPRESSORA ZT410 BLUETOOTH E 203 DPI;DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
"""Terminal portátil de mão modelo TC8000,""";DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIR-CAP3702E-Z-K9 802.11ac Ctrlr AP 4x4:;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
AIRCAP2702I-ZK9BR= 802.11ac AP w/CleanAir;DP EQUIP
Bateria Power Precision Reserva para TC8;DP EQUIP
Bateria Power Precision Reserva para TC8;DP EQUIP
Bateria Power Precision Reserva para TC8;DP EQUIP
Bateria Power Precision Reserva para TC8;DP EQUIP
Bateria Power Precision Reserva para TC8;DP EQUIP
Security System - Instal, infra, concr,loc plataf;BLDG
CAMERA IP DOME INTERNA AXIS, 720P, ZIPST;BLDG
CAMERA IP BULLET EXTERNA AXIS, 2MP, 1080;BLDG
CAMERA IP DOME EXTERNA PTZ FOCO LASER WD;BLDG
CAMERA IP DOME EXTERNA PTZ FOCO LASER WD;BLDG
CAMERA IP DOME EXTERNA PTZ FOCO LASER WD;BLDG
CAMERA IP DOME EXTERNA PTZ FOCO LASER WD;BLDG
CAMERA IP DOME EXTERNA PTZ FOCO LASER WD;BLDG
CAMERA IP DOME EXTERNA PTZ FOCO LASER WD;BLDG
CAMERA IP DOME EXTERNA PTZ FOCO LASER WD;BLDG
CAMERA IP DOME EXTERNA PTZ FOCO LASER WD;BLDG
CAMERA IP DOME EXTERNA PTZ FOCO LASER WD;BLDG
CAMERA IP DOME EXTERNA PTZ FOCO LASER WD;BLDG
QUADRO DE COMANDO COM ACESSÓRIOS TAMANHO;BLDG
QUADRO DE COMANDO COM ACESSÓRIOS TAMANHO;BLDG
QUADRO DE COMANDO COM ACESSÓRIOS TAMANHO;BLDG
QUADRO DE COMANDO COM ACESSÓRIOS TAMANHO;BLDG
QUADRO DE COMANDO COM ACESSÓRIOS TAMANHO;BLDG
QUADRO DE COMANDO COM ACESSÓRIOS TAMANHO;BLDG
QUADRO DE COMANDO COM ACESSÓRIOS TAMANHO;BLDG
QUADRO DE COMANDO COM ACESSÓRIOS TAMANHO;BLDG
QUADRO DE COMANDO COM ACESSÓRIOS TAMANHO;BLDG
QUADRO DE COMANDO COM ACESSÓRIOS TAMANHO;BLDG
S2-NETVR120 NETVR 120 VMS S2, ATE 64 CAM;BLDG
S2-NETVR120 NETVR 120 VMS S2, ATE 64 CAM;BLDG
HARD DISK 8 TB PARA ARMAZENAMENTO DE IMA;BLDG
HARD DISK 8 TB PARA ARMAZENAMENTO DE IMA;BLDG
HARD DISK 8 TB PARA ARMAZENAMENTO DE IMA;BLDG
HARD DISK 8 TB PARA ARMAZENAMENTO DE IMA;BLDG
Cisco Catalyst 3650 48 Port PoE 4x1G Upl;BLDG
Cisco Catalyst 3650 48 Port PoE 4x1G Upl;BLDG
Cisco Catalyst 3650 48 Port PoE 4x1G Upl;BLDG
Cisco Catalyst 3650 48 Port PoE 4x1G Upl;BLDG
"""ThinkPad T490, Intel Core i5-8365U (1.60""";DP EQUIP
NoteBook ThinkPad T490 /Windows10Pro;DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
X1 Yoga - Ultra Slim, light convertible;DP EQUIP
"""ThinkPad T490, Intel Core i5-8365U (1.60""";DP EQUIP
COMPANY CAR Volvo XC40 T4 COR PRATA DEBO;AUTO T&T
BLINDAGEM COMPANY CAR Volvo XC40 T4 COR PRATA DEBO;AUTO T&T
COMPANYCAR TRACKER LT AT COR PRATA FERNA;AUTO T&T
"""X390 - Frequent Traveler laptop, Same pe""";DP EQUIP
e2695 XE Separations Module w/CH (Blue) - OV -0001;EQUIP-RD
2998 Photodiode Array Detector - DK-0001;EQUIP-RD
2489 UV/Visible Detector - DK-6851;EQUIP-RD
e2695 XE Separations Module w/CH (Blue) - OV-0002;EQUIP-RD
2998 Photodiode Array Detector - DK-0002;EQUIP-RD
G1314F 1260 Infinity Variable Wavelength - DK-0010;EQUIP-RD
G1311B 1260 Infinity Quaternary Pump Max - PU-0011;EQUIP-RD
G1329B 1260 Infinity Standard Autosample - AS-0003;EQUIP-RD
Sistema - Detecção e Combate a incêndio;BLDG
"""ThinkPad T490, Intel Core i5-8365U (1.60""";DP EQUIP
Painel para Micro PLC Rockwell Montado;BLDG
Impressora Zebra - ZT410 TT - Industrial;EQIP-MFG
COMPANY CAR Volvo XC40 T4 COR PRETA PATR;AUTO T&T
BLINDAGEM COMPANY CAR Volvo XC40 T4 COR PRETA PATR;AUTO T&T
X1 Yoga - Ultra Slim, light convertible;DP EQUIP
CRUZE SEDAN LTZ II COR PRETO VITOR LIMA;AUTO T&T
KICKS 1.6 SV PACK PLUS CVT COR PRETO   T;AUTO T&T
MI04-MOD.INTER.DESL CI 740 740(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.INTER.DESL CI 740 740(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.INTER.DESL CI 740 740(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.INTER.DESL CI 740 740(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.INTER.DESL CI 740 740(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.INTER.DESL CI 740 740(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.INTER.DESL CI 740 740(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.INTER.DESL CI 740 740(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.INTER.DESL CI 840 840(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.TERM. FIXO CI 450 450(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.TERM. FIXO CI 450 450(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.TERM. FIXO CI 450 450(L)X2230(H) - Huffix;EQIP-PLT
MI04-MOD.TERM. FIXO CI 450 450(L)X2230(H) - Huffix;EQIP-PLT
Câmera IP Dome Interna AXIS, 1080P, ZIPS;EQIP-PLT
"""ThinkPad X1 Yoga 4th Gen: I7-8665U, BL K""";EQUIP-RD
ThinkCentre M910q, Intel Core i5-7500T;EQIP-MFG
PC43, Impressora PC43TT - 203 DPI - USB;EQIP-MFG
Leitor Sem Fio Zebra Symbol DS3678 Image;EQIP-MFG
Impressora Térmico de Etiquetas - Modelo 451;EQIP-MFG
Balança Analítica - Mettler Toledo -MS204S/A01;EQIP-MFG
ThinkCentre M910q, Intel Core i5-7500T;EQIP-MFG
PC43, Impressora PC43TT - 203 DPI - USB;EQIP-MFG
Leitor Sem Fio Zebra Symbol DS3678 Image;EQIP-MFG
FPM-BTO - LCD DISPLAY;EQIP-MFG
"""ThinkCentre M910q, Intel Core i5-7500T (""";EQIP-MFG
PC43, Impressora PC43TT - 203 DPI - USB;EQIP-MFG
Leitor Sem Fio Zebra Symbol DS3678 Image;EQIP-MFG
ThinkCentre M910q, Intel Core i5-7500T;EQIP-MFG
PC43, Impressora PC43TT - 203 DPI - USB;EQIP-MFG
Leitor Sem Fio Zebra Symbol DS3678 Image;EQIP-MFG
"""ThinkCentre M910q, Intel Core i5-7500T""";EQIP-MFG
PC43, Impressora PC43TT - 203 DPI - USB;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
Armário para computador em aço inox AISI;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
IMPRESSORA ZT410 BLUETOOTH E 300 DPI: Ca;EQIP-MFG
Balança 60Kg - Mettler Toledo;EQIP-MFG
UPS HPH 120kW, 3 Phase, 380/400/415V, 50/60H;M&E-ELEC
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
"Access Point - 802.11ac W2 AP w/CA; 4x4:";DP EQUIP
Switch Catalyst - Catalyst 9300 48-port;DP EQUIP
Switch Catalyst - Catalyst 9300 48-port;DP EQUIP
Switch Catalyst - Catalyst 9300 48-port;DP EQUIP
Switch Catalyst - Catalyst 9300 48-port;DP EQUIP
CAMERA IP DOME INTERNA AXIS, 720P, ZIPST;DP EQUIP
CAMERA IP DOME INTERNA AXIS, 720P, ZIPST;DP EQUIP
CAMERA IP DOME INTERNA AXIS, 720P, ZIPST;DP EQUIP
CAMERA IP DOME INTERNA AXIS, 720P, ZIPST;DP EQUIP
CAMERA IP DOME INTERNA AXIS, 720P, ZIPST;DP EQUIP
CAMERA IP DOME INTERNA AXIS, 720P, ZIPST;DP EQUIP
CAMERA IP DOME INTERNA AXIS, 720P, ZIPST;DP EQUIP
VENTILADOR ILS 250;M&E-ELEC
VENTILADOR ILS 250;M&E-ELEC
VENTILADOR ILS 250;M&E-ELEC
VENTILADOR ILS 280;M&E-ELEC
VENTILADOR ILS 315;M&E-ELEC
VENTILADOR ILS 315;M&E-ELEC
VENTILADOR ILS 315;M&E-ELEC
VENTILADOR ILS 355;M&E-ELEC
VENTILADOR ILS 400;M&E-ELEC
VENTILADOR ILS 500;M&E-ELEC
VENTILADOR PCLAS 280;M&E-ELEC
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO VERTICAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO CENTRAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO CENTRAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO CENTRAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO CENTRAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO CENTRAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
ARMARIO LATERAL C/ SISTEMA DE EXAUSTÃO;OFF F&F
AHU 01 ICH-45 3215 x 1730 x 3340 20/4;M&E-ELEC
AHU 02 ICH-5 1000 x 715 x 2260 3/2;M&E-ELEC
AHU 03 ICH-5 1000 x 715 x 2260 3/2;M&E-ELEC
Transformador Tipo Seco Impregnado em Ve;M&E-ELEC
Transformador 1500kVA WEG;M&E-ELEC
4MZD0518D10W0AL - Und.Evap Duto 18 MBH R;M&E-ELEC
4MZD0518D10W0AL - Und.Evap Duto 18 MBH R;M&E-ELEC
4MZD0524D10W0AL - Und.Evap Duto 24 MBH R;M&E-ELEC
4MZD0524D10W0AL - Und.Evap Duto 24 MBH R;M&E-ELEC
4MZD0524D10W0AL - Und.Evap Duto 24 MBH R;M&E-ELEC
4MZD0548D10W0AL - Und.Evap Duto 48 MBH R;M&E-ELEC
4MZD0548D10W0AL - Und.Evap Duto 48 MBH R;M&E-ELEC
4MZD0548D10W0AL - Und.Evap Duto 48 MBH R;M&E-ELEC
4MZD0548D10W0AL - Und.Evap Duto 48 MBH R;M&E-ELEC
4TTK0518D1000AL- Und.Condensadora 18 MBH;M&E-ELEC
4TTK0518D1000AL- Und.Condensadora 18 MBH;M&E-ELEC
4TTK0524D1000AL- Und.Condensadora 24 MBH;M&E-ELEC
4TTK0524D1000AL- Und.Condensadora 24 MBH;M&E-ELEC
4TTK0524D1000AL- Und.Condensadora 24 MBH;M&E-ELEC
4TTK0548D6000AL- Und.Condensadora 48 MBH;M&E-ELEC
4TTK0548D6000AL- Und.Condensadora 48 MBH;M&E-ELEC
4TTK0548D6000AL- Und.Condensadora 48 MBH;M&E-ELEC
4TTK0548D6000AL- Und.Condensadora 48 MBH;M&E-ELEC
BANCADA LATERAL MEDINDO (L)2615MM X (P)950MM;OFF F&F
BANCADA LATERAL MEDINDO (L)2615MM X (P)950MM;OFF F&F
No-Break Trifásico - Engetron;M&E-ELEC
AUTOPLAN ONIX 1.4 LT BRANCO SOLIDO MARIA;AUTO T&T
GRUPO GERADOR MARCA HIMOINSA;EQIP-MFG
Bancada lateral 893X770X1570 mm;EQUIP-RD
Bancada lateral 893X770X1570 mm;EQUIP-RD
Bancada lateral 893X770X1570 mm;EQUIP-RD
Bancada lateral 893X770X1570 mm;EQUIP-RD
2489 UV/Visible Detector - DK-0003;EQUIP-RD
G1330B 1290 Infinity Thermostat Use with;EQUIP-RD
G1316A 1260 Infinity Thermostatted Colum - OV-0007;EQUIP-RD
"""ThinkPad T490, Intel Core i5-8365U (1.60""";DP EQUIP
THERMOCOMPRESSOR BD 3000 - HS CODE: 8419 - STILMAS;BLDGEQPT
Serviços de qualificação + Equipamento TPC-BTO;BLDGEQPT
Serviços adicionais de IQ/OQ, validação e qualific;BLDGEQPT
Documentação e gerenciamento do projeto;BLDGEQPT
Material para amostragens;BLDGEQPT
Climatizador modular de 1.200 m³/h a 40.;BLDGEQPT
Monta-Cargas - Vertbox® Incluindo Estrut;BLDGEQPT
Sistema Supervisório de Agua;BLDGEQPT
Monitor, software de controle, alteração IHM;BLDGEQPT
Durômetro ERWEKA modelo TBH 125TD  Mediç;EQIP-MFG
"""X390 - Frequent Traveler laptop, Same pe""";DP EQUIP
COMPANYCAR TRACKER PREMIER AT COR PRETO;AUTO T&T
X1 Yoga - Ultra Slim, light convertible;DP EQUIP
AUTOPLAN TRACKER LT BRANCO ROGE LUIS A S;AUTO T&T
ThinkVision T22i-10 21.5 inch Wide FHD I;DP EQUIP
VERSA 1.6 SV;AUTO T&T
VERSA 1.6 SV;AUTO T&T
SPIN 1.8 LTZ ATM;AUTO T&T
ONIX 1.4 LT ATM;AUTO T&T
ONIX 1.4 LT ATM;AUTO T&T
"""X390 - Frequent Traveler laptop, Same pe""";DP EQUIP
ThinkVision T22i-10 21.5 inch Wide FHD I;DP EQUIP
AUTOPLAN TRACKER LT PRETO JONY PERINETTI;AUTO T&T
AUTOPLAN PRISMA 1.4 LT CINZA GRAFITE RAF;AUTO T&T
PRISMA 1.4 LT CINZA GRAFITE LARISSA MESQ;AUTO T&T
AUTOPLAN PRISMA 1.4 LT CINZA GRAFITE CHA;AUTO T&T
AUTOPLAN VERSA 1.6 SV CVT PRETO GERSILEI;AUTO T&T
AUTOPLAN PRISMA 1.4 LT CINZA GRAFITE SUE;AUTO T&T
AUTOPLAN VERSA 1.6 SV CVT PRATA IGOR MAC;AUTO T&T
AUTOPLAN PRISMA LT 1.4 PRATA KLEBER LEME;AUTO T&T
TRACKER LT PRETO TATIANE CALOR RODRIGUES;AUTO T&T
TRACKER LT AT PRATA OLGA C MELLONE;AUTO T&T
KICKS 1.6 SL PACK TECH CVT PRATA LILIAN;AUTO T&T
TRACKER LT BRANCA RENATA DOLCE;AUTO T&T
AUTOPLAN PRISMA 1.4 LT CINZA GRAFITE AND;AUTO T&T
AUTOPLAN VERSA 1.6 SV CVT PRATA ALESSAND;AUTO T&T
KICKS 1.6 PACK PLUS CINZA GRAFITE PATRIC;AUTO T&T
AUTOPLAN VERSA 1.6 SV CVT BRANCO PEROLA;AUTO T&T
AUTOPLAN TRACKER LT CINZA GAFITE ALISSON;AUTO T&T
VERSA 1.6 SV CVT PRATA MARCELO LOPES AQU;AUTO T&T
FZ-0007 Ultra-freezer ARCTIKO modelo ULUF 65;EQUIP-RD
Ultra-freezer ARCTIKO;EQUIP-RD
FZ-0008 Ultra-freezer ARCTIKO modelo ULUF 65;EQUIP-RD
"""ThinkPad T480 Standard: i5-8350U, 8GB""";DP LEASE
CG-0002 CROMATÓGRAFO GASOSO - AGILENT - 7890-B;EQUIP-RD
